"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRA24","OUT018",2205.88195294314
"FDA02","OUT010",210.782218665564
"FDG10","OUT017",925.294298447501
"FDW39","OUT010",354.445726428376
"FDP04","OUT019",183.311519360674
"NCM55","OUT013",2961.9367445506
"FDG47","OUT045",3303.83164122035
"NCU41","OUT017",3011.98563197242
"NCK31","OUT017",756.157088008776
"FDZ46","OUT045",1477.60924203793
"FDU13","OUT027",3445.86582334609
"NCF19","OUT045",643.951658577786
"NCJ43","OUT013",2556.64405816206
"NCJ05","OUT045",2437.09667972271
"FDS04","OUT027",3914.58138352215
"FDX28","OUT010",250.903016114416
"FDB41","OUT027",1155.48467021074
"FDG53","OUT046",2089.29180193894
"FDL15","OUT010",295.803494803739
"FDQ08","OUT049",997.450164391854
"DRN36","OUT013",1730.76998768169
"FDI46","OUT013",3582.12885986238
"FDG16","OUT027",4919.00620378981
"FDV32","OUT013",974.185927424025
"FDF44","OUT010",279.436765890696
"FDK04","OUT018",798.332118909021
"NCA41","OUT013",2999.90358920095
"FDD51","OUT017",877.094893628369
"NCZ53","OUT045",2913.5595390155
"FDP01","OUT027",3454.92246975683
"FDY25","OUT049",3093.43036418723
"FDB17","OUT018",2439.40701548466
"NCV54","OUT018",1544.40629987169
"FDJ32","OUT017",1051.98613775752
"FDA37","OUT049",2049.40774124363
"FDG35","OUT035",2811.25412718969
"NCM05","OUT018",2629.35445913727
"FDG45","OUT046",3112.29996669053
"FDH28","OUT013",485.897364139834
"NCE18","OUT049",4021.96305614288
"FDH38","OUT045",1743.93935399355
"FDR56","OUT013",3252.11780658618
"FDH17","OUT027",2685.54697343181
"FDD39","OUT049",3237.77897880101
"FDB41","OUT049",703.884288899547
"NCR53","OUT046",3314.82140660157
"FDX46","OUT017",939.011160956997
"FDV28","OUT049",533.102941125113
"FDA08","OUT018",2086.63994459757
"FDH45","OUT017",690.913148702696
"NCS38","OUT010",362.068329409617
"FDD40","OUT010",476.002344924726
"DRM59","OUT035",2301.06030511243
"NCJ43","OUT018",2147.92724850899
"NCN29","OUT013",463.402399728471
"NCC19","OUT045",2845.72396760451
"FDR56","OUT035",3233.38587664792
"FDZ43","OUT049",4337.1379955269
"FDJ32","OUT010",252.27740166362
"DRH03","OUT017",1506.72419769797
"NCZ54","OUT035",2670.55401814366
"FDE26","OUT017",2296.40289287015
"FDS03","OUT045",941.837725582222
"DRZ24","OUT019",273.980978016166
"FDO48","OUT027",4106.5283477723
"FDW39","OUT049",2867.961105548
"NCK05","OUT049",1253.65967102724
"NCK30","OUT017",3711.29316828958
"FDT27","OUT018",3097.08814039153
"FDS08","OUT019",417.669775254403
"NCJ19","OUT049",1002.68142863468
"FDC58","OUT045",644.261038778466
"DRE37","OUT013",3436.24099530892
"FDW02","OUT035",2213.21284293049
"FDJ02","OUT010",292.571576643161
"FDX09","OUT045",2385.92940481946
"FDT31","OUT010",562.943302744863
"FDI24","OUT049",3269.85931962929
"FDY09","OUT045",2656.4232379413
"FDV28","OUT045",553.166152391553
"DRM47","OUT049",3178.88510590667
"FDT52","OUT019",543.855648647924
"FDI48","OUT018",782.75856617623
"FDY55","OUT017",3972.32483156301
"FDU48","OUT013",2150.84228666678
"FDN25","OUT045",794.002278543728
"FDP20","OUT049",1730.02930028737
"FDJ15","OUT013",2783.72748582976
"FDD04","OUT018",1680.1191519489
"FDY58","OUT045",3214.54677099648
"FDR37","OUT018",2159.29236252866
"FDF44","OUT013",1551.30470556966
"FDD32","OUT045",1284.55034726826
"FDR57","OUT017",2553.1258219557
"DRG39","OUT027",1280.68005606387
"FDX15","OUT017",2662.60029065753
"DRN37","OUT045",2276.95223032918
"FDW40","OUT027",4033.85712552423
"FDB32","OUT049",1266.54006985726
"FDM40","OUT018",2004.62017539116
"FDE39","OUT027",3115.8621475359
"DRH49","OUT017",1405.27638167522
"FDT46","OUT049",819.509194301615
"NCF06","OUT035",3409.81140094434
"FDP07","OUT017",3238.47000260006
"FDC04","OUT013",4119.38855136665
"FDZ32","OUT017",1693.30849547396
"FDD50","OUT045",2686.98556503936
"FDU56","OUT017",3134.88956437593
"FDV34","OUT017",1142.19136280073
"NCY41","OUT013",271.984183952679
"NCK18","OUT046",2625.36246633678
"DRH25","OUT049",863.458632914404
"FDT57","OUT046",3190.51715812531
"FDV56","OUT018",1428.55731245694
"FDV12","OUT045",1433.95392217913
"FDN52","OUT017",1505.24384052885
"FDX38","OUT035",658.484089163648
"FDE47","OUT018",1644.54227909095
"NCO07","OUT013",3682.11254059163
"FDV09","OUT027",4150.8110129966
"FDZ23","OUT019",499.208934965759
"DRH51","OUT018",932.373454332322
"NCY54","OUT045",2722.9958376608
"DRG49","OUT013",3185.09483741317
"NCC19","OUT049",3261.04423703927
"NCV53","OUT045",3410.05364542183
"FDZ47","OUT019",360.664840057118
"NCO26","OUT018",1519.94590055707
"NCP02","OUT045",947.798510976125
"NCW30","OUT018",2953.40569417235
"NCN55","OUT046",3465.32565584598
"FDB20","OUT010",247.638568692877
"DRL11","OUT013",2554.48109866814
"DRD60","OUT045",2787.42150108258
"FDW14","OUT010",198.710740671392
"FDL27","OUT010",289.348655317389
"FDU09","OUT018",964.34658613828
"DRH36","OUT027",1993.7024962074
"FDP34","OUT027",3756.64306518881
"FDE04","OUT017",2874.29045235268
"FDZ57","OUT027",3428.62896183418
"FDF02","OUT010",248.905228878643
"FDG28","OUT045",3847.76781177066
"NCI31","OUT046",469.69861593323
"FDT43","OUT013",747.540667217768
"FDU20","OUT046",1908.52941669555
"FDD53","OUT013",511.791680456118
"FDW15","OUT045",2430.32008233236
"NCT53","OUT045",2569.21770500861
"NCG55","OUT027",2911.55503298709
"FDD48","OUT035",1793.31630857382
"FDG47","OUT049",3827.54087780057
"FDI21","OUT017",1102.17917592651
"FDT27","OUT017",3776.61959369393
"DRO35","OUT013",1828.42168050015
"FDD33","OUT017",3588.19455654317
"FDC04","OUT035",3777.76196571282
"FDY34","OUT013",2739.70654985491
"DRJ49","OUT049",1948.6653995564
"FDE05","OUT049",2341.97472660553
"FDU31","OUT017",3689.03672344607
"NCN19","OUT027",4509.13757692833
"FDK56","OUT027",4674.56935455319
"FDK58","OUT017",1754.66166920949
"NCJ42","OUT035",1812.86660281781
"FDZ34","OUT027",4082.53478994725
"FDA52","OUT018",2191.15586073081
"NCR29","OUT013",860.76283718278
"FDT48","OUT035",3131.05532803013
"DRJ51","OUT019",427.231329458139
"NCS54","OUT046",2719.86266619816
"FDV01","OUT035",2393.95520048006
"DRG51","OUT027",4094.49328548872
"NCG42","OUT013",1867.42363703976
"FDA51","OUT049",1929.99744616052
"FDV19","OUT010",225.464802870757
"NCT18","OUT045",2898.39926379871
"NCS41","OUT045",2856.59710317375
"FDO03","OUT046",3672.12539710155
"FDL12","OUT010",196.218661103527
"FDY37","OUT010",279.35131554045
"FDI58","OUT049",1352.33551615249
"FDT28","OUT018",1963.95805661543
"NCC42","OUT010",300.820933149598
"FDO01","OUT017",2007.4020961099
"FDJ02","OUT013",2267.52751459935
"FDQ04","OUT018",781.276275349502
"DRL47","OUT013",2003.19160648471
"FDZ32","OUT035",1655.96642014633
"FDC35","OUT035",2498.12854360871
"FDX14","OUT045",1016.47220192043
"FDZ35","OUT013",1125.12588771305
"FDL14","OUT013",1885.81283354842
"FDO04","OUT049",816.662488228314
"DRK11","OUT017",2448.00931063267
"FDB44","OUT018",2971.88393801389
"FDZ50","OUT049",3202.57206545586
"FDI12","OUT027",2858.43471371962
"FDU43","OUT017",3700.25350317104
"FDD58","OUT010",265.133400575544
"FDB27","OUT017",2965.21002549697
"FDB04","OUT018",1047.64972916738
"NCO17","OUT013",1518.1636712249
"FDL12","OUT017",769.079188985114
"DRJ13","OUT049",2684.03345464224
"FDD57","OUT045",1452.00765621544
"FDW19","OUT035",1714.81099284616
"DRD27","OUT018",1349.33358470676
"FDH27","OUT027",3869.0993832898
"NCW30","OUT027",4504.11917116497
"FDR40","OUT018",1021.86111688917
"FDG05","OUT013",2241.93094228008
"NCY41","OUT019",162.113904348354
"FDI38","OUT018",2512.97385958984
"FDR20","OUT046",709.503696833499
"FDE09","OUT017",1786.49383026341
"FDN50","OUT019",264.547636028963
"DRF27","OUT045",2170.63952836753
"DRF51","OUT013",428.173726498624
"NCO02","OUT019",230.473964299941
"FDB51","OUT027",1421.97663595676
"FDJ50","OUT013",519.150087008631
"FDN52","OUT013",1211.68897350103
"FDX14","OUT013",1088.76801698377
"FDT27","OUT019",593.992990470797
"FDV10","OUT013",571.005416045721
"FDU33","OUT046",870.84527353785
"FDU58","OUT046",2917.02375393919
"NCP42","OUT027",4398.00684954287
"FDL51","OUT027",4329.05609408401
"DRH15","OUT027",1266.64900563007
"FDU16","OUT017",1365.68829529846
"FDW15","OUT017",2628.82959974288
"FDQ44","OUT045",1791.92172547708
"NCI06","OUT027",4333.48870433713
"DRK23","OUT019",659.524443450561
"FDC28","OUT035",1596.87833061717
"NCY17","OUT019",132.304231602934
"NCV05","OUT018",2004.5601867544
"FDM34","OUT019",317.393927613263
"DRD60","OUT027",4242.77736048806
"FDT38","OUT046",1203.9703777654
"FDQ57","OUT018",2086.53380281451
"FDE59","OUT027",1003.17578205434
"NCM43","OUT046",2498.35133930089
"DRI51","OUT049",2650.47527194351
"NCG30","OUT017",1874.64030411171
"NCK54","OUT035",1845.23208085796
"FDQ16","OUT019",252.654780796496
"FDI36","OUT013",2602.73338804123
"FDX16","OUT027",3872.90628066305
"FDA34","OUT046",2501.90951965808
"FDJ48","OUT018",3114.7603596767
"FDU47","OUT035",2268.83869028544
"FDS39","OUT046",2024.12783119093
"FDD11","OUT046",3247.31025897626
"FDM16","OUT027",2045.12560257581
"FDU56","OUT018",2406.54869134513
"FDQ32","OUT017",2038.07555704776
"DRK35","OUT013",575.572616265996
"FDA58","OUT049",3668.58384670728
"DRG48","OUT019",462.41517753445
"FDT59","OUT010",662.230422412021
"FDQ31","OUT019",201.170883431317
"FDS51","OUT018",748.762611030805
"FDW32","OUT027",2317.1086095251
"FDI15","OUT027",4598.70031882005
"NCV30","OUT017",1051.74339344365
"DRG25","OUT049",3045.6655227396
"FDT02","OUT013",398.804851756393
"FDO33","OUT027",3047.73536351547
"FDP38","OUT035",795.295326428873
"FDZ45","OUT035",3078.23895077509
"NCA54","OUT027",4371.22314218841
"FDU33","OUT017",890.623158239033
"FDN58","OUT017",4060.83862027049
"FDI05","OUT045",1196.00904615884
"FDM57","OUT019",224.35132550102
"NCS42","OUT027",2269.02224213277
"FDB57","OUT045",3243.29958489711
"FDC03","OUT045",3164.81134663912
"FDZ58","OUT013",2111.42408891723
"NCK29","OUT045",2149.04023630309
"NCR53","OUT045",3335.43005144009
"FDE26","OUT027",4089.27518202457
"FDU52","OUT049",2466.86265970659
"FDE41","OUT027",2414.91272927603
"FDU38","OUT018",2613.70173821386
"FDA52","OUT017",2986.686313584
"FDW46","OUT046",1019.65658475751
"DRI59","OUT035",3173.03851392103
"FDT38","OUT035",1221.65880280162
"FDL33","OUT018",2229.04171595707
"FDQ01","OUT027",4126.30959853455
"FDJ08","OUT046",2811.00952762805
"FDQ47","OUT049",833.811029386906
"NCZ18","OUT013",2963.49262325586
"FDE29","OUT017",1216.84066510539
"FDF10","OUT027",3982.92614317484
"FDC48","OUT049",1309.29074158215
"FDY58","OUT013",3417.90661564004
"NCX30","OUT010",825.484024873428
"FDV11","OUT013",2286.832826326
"FDT46","OUT046",843.256363369258
"DRD01","OUT019",127.107790264953
"FDQ11","OUT013",3632.27960315855
"NCM41","OUT017",1514.82155841001
"NCC55","OUT013",496.965828733167
"FDG45","OUT027",4873.27211652438
"NCQ54","OUT049",2869.76395434461
"FDM34","OUT045",1915.26661772565
"FDD17","OUT019",674.443343220119
"FDN38","OUT027",5203.19101571609
"FDB53","OUT018",1953.91292209038
"NCL06","OUT035",3707.81134626631
"NCV18","OUT019",169.88435884656
"FDX25","OUT013",3015.36414011792
"FDB39","OUT046",843.844400480142
"FDC33","OUT049",3488.17174146911
"NCO14","OUT018",597.533303012018
"FDA58","OUT027",4516.12860179158
"NCQ02","OUT017",3184.39651699303
"NCR53","OUT017",3324.73323775214
"FDN52","OUT046",1461.83392068863
"FDG26","OUT046",3693.88268407632
"FDE23","OUT027",955.527030178226
"DRI37","OUT013",1148.21373863958
"DRH37","OUT018",2169.6696763674
"FDO01","OUT035",1977.07972751591
"FDK45","OUT049",1847.67511011982
"FDP23","OUT049",4012.52255239171
"FDM33","OUT035",3279.25775988657
"FDD36","OUT017",1956.50059453191
"FDL56","OUT017",1475.06574192475
"FDT27","OUT010",578.186043156551
"FDG52","OUT017",757.576939485996
"NCL42","OUT035",3448.50901527904
"DRJ24","OUT046",2740.40256786199
"FDV38","OUT046",731.661367018662
"FDT35","OUT045",2525.88836855331
"FDY51","OUT045",3094.5818247582
"FDC37","OUT017",1645.85578497805
"NCP43","OUT013",3018.10054957192
"FDO33","OUT045",1719.44925373117
"FDW04","OUT018",1684.91564875037
"NCC31","OUT046",2546.58309358299
"FDK22","OUT049",3462.87184022855
"FDJ50","OUT017",984.653340332382
"FDV13","OUT017",1483.31366643516
"DRL60","OUT017",2469.65838454866
"FDW03","OUT017",1706.84643921169
"FDY27","OUT035",2677.08855502076
"FDB39","OUT027",1239.17992035516
"FDU59","OUT045",2534.46043254243
"FDZ57","OUT049",2100.51880014946
"FDO21","OUT049",4028.31956236944
"FDS43","OUT018",2538.22242202049
"FDU28","OUT010",466.595582308187
"FDC51","OUT010",241.795948253596
"FDW16","OUT010",222.52085596484
"FDP32","OUT010",329.156047097067
"FDB60","OUT019",592.343189378489
"NCQ30","OUT046",2034.33678893707
"FDD26","OUT049",3408.83758360604
"FDI44","OUT045",1126.04832387527
"DRH23","OUT046",965.460416873585
"FDO44","OUT046",1621.99747627296
"FDG04","OUT046",2896.49379835218
"FDM32","OUT027",2325.11245638153
"FDM09","OUT013",3064.64999327313
"FDZ47","OUT013",1584.23496526293
"FDM40","OUT027",3706.23854325287
"FDY48","OUT017",1648.30491508693
"NCM30","OUT045",702.414792990214
"FDX36","OUT010",828.610568463371
"DRF03","OUT017",646.855261844402
"FDN51","OUT049",4190.94319378194
"FDM57","OUT049",1293.64012752395
"FDB35","OUT049",1471.68562224834
"FDY13","OUT027",1858.13068446413
"FDA37","OUT017",2170.31396943821
"NCX53","OUT017",2386.53867839874
"FDD59","OUT018",1202.39519085062
"FDX10","OUT019",146.830419026373
"FDC03","OUT018",2557.08220366588
"FDW43","OUT035",3396.74809691825
"FDW10","OUT046",2089.96271332595
"FDY14","OUT027",5053.95476090679
"FDV43","OUT045",647.318972903372
"FDO40","OUT013",2550.38602917576
"FDP46","OUT027",2432.62639348528
"NCE43","OUT019",337.793626406037
"FDD05","OUT035",1922.57755198743
"FDJ60","OUT010",388.29647324817
"DRE27","OUT018",1246.20511223467
"FDO11","OUT035",4099.90643014312
"DRG11","OUT027",2934.9303926
"FDK33","OUT010",527.896206784952
"DRM23","OUT045",2730.32574860527
"FDJ02","OUT027",3697.33510449275
"NCZ05","OUT045",1653.87779065402
"NCL30","OUT013",1727.69504906736
"FDZ19","OUT018",2461.28428440795
"FDM45","OUT049",1987.69541410778
"FDO36","OUT046",2801.11741307171
"NCK31","OUT045",690.247571848262
"DRJ37","OUT045",2222.8167803052
"FDP24","OUT018",1141.219801152
"FDF46","OUT013",1957.78194893902
"FDX46","OUT019",150.459053400451
"NCL18","OUT045",2738.36041919335
"FDJ26","OUT013",3125.69162347564
"FDJ07","OUT045",1583.71190424182
"FDY15","OUT013",2592.74353229848
"DRG01","OUT045",1137.22714672075
"FDF58","OUT045",986.185917907527
"FDZ14","OUT019",276.076779182499
"FDP31","OUT049",1153.87931133161
"FDH45","OUT013",501.296195095023
"FDA09","OUT010",376.384604650231
"FDW31","OUT035",3217.27575153576
"FDA57","OUT046",711.104958519224
"NCE55","OUT035",2810.25814024495
"FDC17","OUT019",498.689316497542
"FDC59","OUT013",947.353382959323
"FDA22","OUT013",2584.24869827475
"FDK52","OUT035",3510.55725300771
"NCM26","OUT046",2196.4608231414
"NCT53","OUT035",2657.638204093
"FDW45","OUT018",1929.06666718735
"NCI18","OUT035",3297.39193824027
"FDE38","OUT018",2412.71676924478
"FDF08","OUT019",263.135065271373
"FDY58","OUT010",492.198301784832
"FDF58","OUT019",259.02700881487
"FDX39","OUT017",3693.68431282171
"FDB44","OUT049",3551.84553224363
"FDF28","OUT013",1846.2254874647
"FDE39","OUT013",1547.02691824447
"FDT37","OUT018",3177.23898803126
"FDZ45","OUT017",3272.42548909607
"FDO40","OUT035",2422.40044101992
"FDM57","OUT027",2051.79980758587
"DRG36","OUT017",2763.30390299731
"FDY36","OUT010",265.347952032734
"DRL60","OUT027",4020.72628725636
"FDS25","OUT019",168.93054033992
"DRF49","OUT027",2940.52651008693
"FDP16","OUT045",3696.52752419429
"FDS60","OUT049",2461.17106758566
"FDU15","OUT027",849.805300193861
"FDK43","OUT046",1825.94987654279
"FDN25","OUT046",1017.32263481764
"FDE53","OUT049",1595.28539003573
"FDB22","OUT013",2760.34526458892
"FDE39","OUT017",1929.31057390333
"FDX35","OUT035",3912.69347113375
"NCG54","OUT049",2908.62912237129
"FDH27","OUT035",2144.9084518641
"NCK42","OUT013",3502.27351941736
"FDS25","OUT049",1888.62994677311
"FDI10","OUT018",2335.73618744667
"FDU35","OUT035",1597.01510762554
"FDI04","OUT017",3239.25869936814
"DRK23","OUT035",3441.39328322391
"FDB53","OUT019",387.163520601204
"FDY02","OUT049",4555.97432327405
"FDM60","OUT035",615.057609730203
"NCJ31","OUT010",974.441856032197
"DRP35","OUT017",2032.27157187262
"NCQ30","OUT018",1715.36650530757
"DRL11","OUT010",254.598459533663
"FDU01","OUT013",2969.84672833996
"FDR39","OUT035",2702.60891982823
"FDO08","OUT046",2748.61534540391
"FDC02","OUT045",3627.62047085238
"NCZ29","OUT035",2040.18760549518
"FDF29","OUT010",238.086045683916
"FDZ23","OUT017",2759.30972896191
"NCU53","OUT018",2086.40386255295
"NCW30","OUT013",4008.94996759302
"NCM26","OUT027",3712.52088212008
"FDV50","OUT027",3436.03608659036
"FDW15","OUT049",2466.56890411397
"FDI35","OUT027",4272.68983710745
"FDO11","OUT017",4041.91492874802
"FDN48","OUT046",1540.81588847573
"NCA17","OUT049",2563.87919434044
"NCN54","OUT013",1048.80355683399
"FDP22","OUT013",683.576249592336
"NCB54","OUT035",2040.11010027814
"FDD08","OUT045",555.344245781173
"DRM48","OUT010",157.189121518857
"FDG41","OUT027",3213.64777741959
"FDE44","OUT027",1334.91592485086
"FDE26","OUT035",2182.44176613148
"NCS38","OUT013",1547.56645028739
"NCJ54","OUT018",2726.97389313721
"FDI40","OUT019",145.557894641573
"FDN45","OUT018",3058.35242636731
"FDU43","OUT046",3616.36241779376
"FDI04","OUT010",368.476302603954
"NCC07","OUT018",1419.78151041064
"NCC07","OUT019",257.776045439772
"NCD18","OUT045",3459.56022051231
"FDU55","OUT035",4017.62352396823
"FDX59","OUT035",586.583864448858
"FDR52","OUT049",3298.26708318423
"NCP17","OUT013",762.360492594173
"FDQ32","OUT045",1915.57040452426
"NCT17","OUT049",3208.70059762658
"FDO10","OUT049",822.771590700311
"FDE32","OUT049",435.47352632338
"FDN44","OUT045",2339.17157941767
"FDH02","OUT035",1462.49253887468
"FDK60","OUT013",1501.14567955952
"FDS24","OUT019",316.741032828877
"FDL03","OUT010",483.318974340651
"FDB46","OUT027",5145.23067825579
"FDO48","OUT049",3798.93153514306
"FDZ39","OUT049",1755.40002658377
"FDT02","OUT027",865.481459247208
"FDC50","OUT013",1421.29696352922
"FDP39","OUT035",815.990188956558
"DRG15","OUT018",982.571037678586
"FDP10","OUT018",1651.33876488471
"FDF53","OUT027",4218.39229220385
"FDN34","OUT045",2934.27263750199
"FDK02","OUT045",1853.59988970169
"FDC23","OUT045",2630.31038282423
"FDJ10","OUT019",243.094254026611
"FDE53","OUT035",1603.33755078716
"FDR25","OUT035",3947.47418965263
"FDW50","OUT046",2514.43277972191
"FDS09","OUT049",724.910992384406
"FDW49","OUT010",440.93001203598
"FDU51","OUT046",2628.39957282295
"FDF28","OUT018",1598.34403390395
"NCY30","OUT018",2411.01742787922
"FDD44","OUT045",3868.53130322507
"FDX09","OUT017",2634.88480193698
"NCF30","OUT013",2002.23624742483
"FDZ50","OUT019",337.312022419131
"FDW37","OUT013",1340.98162026151
"FDD11","OUT049",3787.50893563532
"DRH39","OUT018",730.25634847201
"FDA36","OUT049",3250.83073328425
"NCG43","OUT049",1649.86972465052
"FDF02","OUT035",1542.45896405258
"FDP57","OUT027",2648.00472293174
"NCE42","OUT017",3056.66715195724
"NCR38","OUT027",4838.9780967623
"FDP03","OUT019",285.757099087694
"FDO51","OUT035",624.795975336933
"NCQ42","OUT046",1937.14875485123
"NCM41","OUT046",1394.09539554325
"FDH48","OUT027",2095.76867903728
"DRF60","OUT046",3228.34622891702
"FDJ27","OUT035",1623.40364918356
"FDQ14","OUT013",2414.03308861956
"FDN27","OUT017",1839.75744583715
"NCQ02","OUT046",2871.78815432923
"FDJ33","OUT049",2074.97391179674
"FDP07","OUT027",4477.90536141239
"DRE01","OUT049",3384.55706967865
"FDU36","OUT045",1546.2966654255
"FDL28","OUT017",3667.85046172079
"NCX53","OUT046",2170.24451357601
"FDZ39","OUT013",1744.79598080196
"NCP42","OUT013",3132.93805177899
"FDJ14","OUT035",1241.88899813448
"FDK04","OUT049",706.537874522775
"NCC19","OUT017",2841.03938201521
"FDS09","OUT018",902.775630705457
"FDZ02","OUT046",1678.87197904566
"FDD35","OUT018",1673.52595981154
"NCY42","OUT017",2422.66766562563
"FDB05","OUT045",3373.42295768729
"FDF20","OUT035",3036.29910611434
"NCO41","OUT018",1236.12416206923
"FDC40","OUT027",2209.26402194447
"FDV58","OUT045",2461.46395544134
"FDZ57","OUT045",2029.36846602962
"DRM35","OUT046",2595.20862861386
"DRN36","OUT018",1208.50417248038
"FDQ13","OUT046",1265.2795944015
"DRO35","OUT010",234.050803677291
"NCD43","OUT035",1742.0498663767
"FDA51","OUT018",1474.7828989098
"NCX17","OUT027",4319.84347458484
"NCZ17","OUT049",642.496192342677
"FDR11","OUT027",4288.72288903239
"FDW34","OUT049",3805.92234274725
"FDN50","OUT017",1547.96197099087
"FDS09","OUT046",889.570167948972
"FDS48","OUT018",1869.35434910017
"FDL44","OUT049",2502.45256612914
"DRF48","OUT018",2243.09430248303
"FDA14","OUT018",1843.95514839944
"NCD30","OUT049",1847.31451251151
"FDI16","OUT017",841.12846323982
"NCG06","OUT035",3660.38812272163
"DRZ24","OUT035",1655.80282714365
"NCS17","OUT045",1458.5565615838
"FDB37","OUT045",3155.59978350209
"FDE10","OUT035",2031.87175553929
"FDC57","OUT045",2945.48698947092
"FDM12","OUT018",2112.59592786547
"FDE24","OUT049",2351.72655734967
"FDW22","OUT045",3431.34184663341
"DRD01","OUT027",1086.5472483823
"NCZ18","OUT027",4703.16281691695
"FDN49","OUT045",516.250040040624
"FDR22","OUT035",2011.22103325724
"FDV08","OUT019",186.037931981559
"FDY39","OUT046",3055.89132836502
"FDV36","OUT049",1879.66849489662
"FDO60","OUT045",570.114540466595
"FDU04","OUT027",2939.95390894777
"FDR20","OUT027",1352.65164593456
"FDW19","OUT019",254.126638727057
"FDU40","OUT049",2546.69917953811
"FDK15","OUT045",1451.30051173649
"DRF15","OUT035",2421.37097308114
"FDQ25","OUT017",3054.06897824167
"FDI48","OUT019",209.386397233073
"FDS49","OUT046",1247.43486460873
"FDV22","OUT046",2467.49783543739
"NCV42","OUT046",1933.71724289272
"FDX26","OUT046",2756.81092385215
"FDI33","OUT018",1042.21209176083
"FDZ14","OUT049",1865.78899631151
"FDG10","OUT013",895.835609597975
"FDM38","OUT018",592.338166128459
"FDG26","OUT027",4285.00917817539
"FDH46","OUT035",1597.66836409347
"FDN13","OUT018",808.117178783978
"FDU57","OUT035",2369.81034267374
"NCI06","OUT046",2840.06379011854
"FDM38","OUT045",782.602651994671
"NCG42","OUT010",314.541004895279
"FDL39","OUT045",2802.53654295637
"FDT31","OUT019",376.280868500313
"FDV59","OUT013",3717.99981475821
"FDB49","OUT035",1804.24552608421
"FDD58","OUT049",1551.97090054116
"DRN59","OUT046",662.623042129859
"FDX48","OUT049",2498.73130138795
"FDQ11","OUT049",4779.57716010772
"FDY12","OUT049",1029.93503926684
"FDQ11","OUT045",4157.80389539681
"DRI11","OUT017",1839.55791673685
"FDY32","OUT027",4222.10051777274
"FDS51","OUT045",857.514804809667
"FDR19","OUT010",366.375481440395
"DRB13","OUT018",2726.13917493976
"FDS21","OUT035",1172.79746512871
"FDQ40","OUT045",2770.64484303139
"NCE55","OUT013",2660.42069386974
"FDX43","OUT027",4267.08012265185
"FDS12","OUT049",2230.87478667869
"DRK01","OUT027",2561.33842569057
"FDN25","OUT017",872.439256522891
"FDB60","OUT046",3254.42236123836
"FDQ13","OUT017",1454.84710823326
"DRK13","OUT045",2771.13396137819
"DRF25","OUT018",585.304647229882
"NCD42","OUT019",154.857697241499
"FDW25","OUT045",1247.94424964385
"NCV29","OUT027",4316.39290071037
"NCK42","OUT035",3280.44567104442
"DRJ13","OUT027",4112.91587122936
"DRD15","OUT017",3505.76464428123
"FDM27","OUT045",2693.28830312485
"FDZ50","OUT018",2326.9879289139
"FDC04","OUT046",3671.57477853575
"FDF50","OUT049",3435.16013304493
"FDP15","OUT045",3561.25928749181
"FDK46","OUT035",3390.73283542837
"FDZ56","OUT018",2307.47278849184
"FDY60","OUT049",2717.68063969488
"FDB10","OUT035",3197.40223602335
"FDR57","OUT045",2329.40028101742
"FDU58","OUT049",3112.0371540044
"FDH02","OUT046",1472.43422203202
"FDP48","OUT013",2254.48713612366
"FDI46","OUT035",3226.6469490358
"FDW56","OUT013",3284.68746186832
"NCM19","OUT010",342.494704288557
"FDS50","OUT027",4711.7028940952
"FDK24","OUT013",863.221202189793
"FDO36","OUT017",2724.69446790777
"FDK45","OUT027",3312.11385697916
"NCL05","OUT045",733.425770537164
"FDL32","OUT018",1434.72657363566
"FDA28","OUT049",2036.61814041026
"FDY36","OUT018",917.299994116915
"FDP32","OUT018",1894.73694038286
"FDL50","OUT046",2092.85961031202
"DRC24","OUT049",2328.37824194675
"NCS18","OUT017",1761.16455562107
"FDD16","OUT017",1198.53335101194
"NCV18","OUT013",1384.54891008146
"FDX07","OUT046",2860.59196061811
"NCZ05","OUT027",2671.17791665602
"NCI31","OUT013",220.435006963863
"FDK14","OUT049",1130.75909825814
"NCR06","OUT045",475.085678354309
"NCF54","OUT049",2951.03754294283
"DRG23","OUT010",385.488886970467
"FDD53","OUT046",612.426730618699
"NCM31","OUT027",3254.44217686304
"FDT16","OUT017",4076.14628152467
"FDR40","OUT035",1179.47553423038
"DRG25","OUT017",3098.83802752369
"FDT10","OUT035",995.805976095695
"FDY32","OUT013",2813.95199088668
"FDN50","OUT035",1514.67050351864
"FDZ35","OUT019",321.038013444938
"NCP54","OUT045",1963.52653590536
"NCD07","OUT035",1834.63220147245
"FDS02","OUT018",2508.07847357943
"DRN59","OUT018",609.381758221318
"DRB24","OUT013",2253.25980176899
"FDP37","OUT027",3353.086866656
"DRB01","OUT018",2198.86766149713
"FDR47","OUT046",3068.29629391082
"NCM31","OUT010",508.661782025356
"NCF06","OUT027",4668.3912021414
"NCV17","OUT027",3358.10095655508
"FDS10","OUT049",2516.52487275907
"FDN52","OUT035",1443.1926895262
"FDZ48","OUT013",1857.70992383953
"FDJ48","OUT049",4242.76649931511
"DRB13","OUT027",4328.67985340732
"FDV59","OUT017",3319.75049583111
"FDL32","OUT035",1785.58467166273
"FDZ12","OUT035",2288.02205042139
"NCR06","OUT027",1133.28986800043
